1 2 3
8 12 19
9 18 19
10 11 18
11 13 19
12 15 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 17
8 12 19
9 18 19
10 11 19
11 13 18
12 15 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 18
8 12 17
9 16 19
10 11 15
11 14 19
12 13 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 18
8 12 17
9 17 19
10 11 19
11 14 15
12 13 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 18
8 12 19
9 16 19
10 11 15
11 18 19
12 13 17
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 18
8 12 19
9 17 19
10 11 19
11 15 18
12 13 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 19
8 12 17
9 16 18
10 11 15
11 14 19
12 15 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 19
8 12 17
9 17 19
10 11 18
11 14 15
12 16 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 19
8 12 17
9 18 19
10 11 18
11 14 19
12 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 19
8 12 19
9 16 18
10 11 15
11 18 19
12 15 17
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 14 18
7 10 19
8 12 19
9 17 18
10 11 18
11 15 19
12 15 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 15 17
7 10 18
8 16 19
9 12 19
10 11 14
11 12 18
13 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 15 17
7 10 18
8 17 18
9 12 19
10 11 19
11 12 14
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 15 17
7 10 18
8 18 19
9 12 19
10 11 19
11 12 18
13 14 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 15 18
7 10 17
8 18 19
9 12 19
10 11 18
11 13 19
12 14 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 15 18
7 10 17
8 18 19
9 12 19
10 11 19
11 13 18
12 14 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 15 18
7 10 19
8 16 18
9 12 17
10 11 14
11 15 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 15 18
7 10 19
8 18 19
9 12 17
10 11 18
11 15 19
12 14 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 16 18
7 10 19
8 17 18
9 17 19
10 11 12
11 14 15
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 16 18
7 10 19
8 17 18
9 18 19
10 11 12
11 14 19
12 14 15
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 16 18
7 10 19
8 17 19
9 17 18
10 11 12
11 14 15
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 16 18
7 10 19
8 17 19
9 18 19
10 11 12
11 14 18
12 15 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 16 18
7 10 19
8 18 19
9 17 18
10 11 12
11 15 19
12 14 15
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 16 18
7 10 19
8 18 19
9 17 19
10 11 12
11 15 18
12 14 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 18
8 16 19
9 17 19
10 11 14
11 12 15
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 18
8 17 19
9 16 19
10 11 15
11 12 14
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 18
8 18 19
9 16 19
10 11 15
11 12 19
12 13 14
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 18
8 18 19
9 17 19
10 11 19
11 12 15
12 13 14
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 19
8 16 18
9 17 19
10 11 14
11 12 15
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 19
8 16 18
9 18 19
10 11 14
11 12 19
12 14 15
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 19
8 17 19
9 16 18
10 11 15
11 12 14
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 19
8 17 19
9 18 19
10 11 18
11 12 14
12 15 16
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 19
8 18 19
9 16 18
10 11 15
11 12 19
12 14 15
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 17 18
7 10 19
8 18 19
9 17 19
10 11 18
11 12 15
12 14 16
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 18 19
7 10 18
8 16 19
9 17 19
10 11 14
11 15 18
12 13 17
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 18 19
7 10 18
8 17 18
9 16 19
10 11 15
11 14 19
12 13 14
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 18 19
7 10 18
8 17 18
9 17 19
10 11 19
11 14 15
12 13 14
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 16 17
6 18 19
7 10 18
8 17 19
9 16 19
10 11 15
11 14 18
12 13 17
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 16
7 10 17
8 12 18
9 17 19
10 12 19
11 13 15
11 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 16
7 10 17
8 12 18
9 18 19
10 12 19
11 13 19
11 14 15
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 16
7 10 17
8 12 19
9 17 19
10 12 18
11 13 15
11 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 16
7 10 17
8 12 19
9 18 19
10 12 18
11 13 19
11 15 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 16
7 10 19
8 12 17
9 18 19
10 12 18
11 14 19
11 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 18
8 12 16
9 17 19
10 14 19
11 12 15
11 13 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 18
8 12 16
9 18 19
10 14 19
11 12 19
11 13 15
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 18
8 12 19
9 16 17
10 15 19
11 12 15
11 13 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 18
8 12 19
9 16 19
10 15 17
11 12 16
11 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 18
8 12 19
9 18 19
10 17 19
11 12 16
11 13 15
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 19
8 12 16
9 17 19
10 14 18
11 12 15
11 16 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 19
8 12 16
9 18 19
10 14 18
11 12 19
11 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 19
8 12 19
9 16 17
10 15 18
11 12 15
11 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 17
7 10 19
8 12 19
9 16 18
10 15 17
11 12 16
11 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 19
7 10 17
8 12 16
9 17 19
10 14 18
11 13 15
11 16 19
12 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 19
7 10 17
8 12 16
9 18 19
10 14 18
11 13 19
11 15 16
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 19
7 10 17
8 12 18
9 16 18
10 15 19
11 13 19
11 14 15
12 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 19
7 10 17
8 12 18
9 16 19
10 15 18
11 13 19
11 14 16
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 19
7 10 17
8 12 18
9 17 19
10 18 19
11 13 15
11 14 16
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 19
7 10 19
8 12 17
9 16 17
10 15 18
11 14 15
11 16 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 14 19
7 10 19
8 12 17
9 16 18
10 15 17
11 14 16
11 15 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 15 17
7 10 18
8 16 17
9 12 19
10 14 19
11 12 14
11 13 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 15 17
7 10 19
8 16 19
9 12 18
10 14 17
11 12 16
11 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 15 17
7 10 19
8 16 19
9 12 18
10 14 18
11 12 19
11 15 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 15 19
7 10 17
8 16 19
9 12 18
10 14 18
11 13 19
11 15 16
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 17
7 10 18
8 16 19
9 17 19
10 12 14
11 12 15
11 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 17
7 10 18
8 16 19
9 18 19
10 12 14
11 12 19
11 13 15
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 17
7 10 18
8 17 19
9 18 19
10 12 19
11 12 14
11 13 15
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 17
7 10 18
8 18 19
9 17 19
10 12 19
11 12 15
11 13 14
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 17
7 10 19
8 16 18
9 17 19
10 12 14
11 12 15
11 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 17
7 10 19
8 16 18
9 18 19
10 12 14
11 12 19
11 14 15
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 17
7 10 19
8 17 19
9 18 19
10 12 18
11 12 14
11 15 16
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 17
7 10 19
8 18 19
9 17 19
10 12 18
11 12 15
11 14 16
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 19
7 10 17
8 16 18
9 17 19
10 12 14
11 13 15
11 14 19
12 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 19
7 10 17
8 16 18
9 18 19
10 12 14
11 13 19
11 14 15
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 19
7 10 17
8 17 19
9 18 19
10 12 18
11 13 14
11 15 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 16 19
7 10 17
8 18 19
9 17 19
10 12 18
11 13 15
11 14 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 17
8 16 18
9 18 19
10 14 19
11 12 13
11 14 15
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 17
8 16 19
9 16 18
10 14 15
11 12 13
11 15 19
12 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 17
8 16 19
9 18 19
10 14 18
11 12 13
11 15 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 17
8 18 19
9 16 18
10 15 19
11 12 13
11 14 15
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 17
8 18 19
9 16 19
10 15 18
11 12 13
11 14 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 18
8 16 17
9 16 19
10 14 15
11 12 14
11 13 19
12 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 18
8 16 17
9 18 19
10 14 19
11 12 14
11 13 15
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 18
8 16 19
9 16 17
10 14 15
11 12 15
11 13 19
12 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 18
8 16 19
9 18 19
10 14 17
11 12 16
11 13 15
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 18
8 18 19
9 16 17
10 15 19
11 12 15
11 13 14
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 18
8 18 19
9 16 19
10 15 17
11 12 16
11 13 14
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 19
8 16 17
9 16 18
10 14 15
11 12 14
11 15 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 19
8 16 18
9 16 17
10 14 15
11 12 15
11 14 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 19
8 18 19
9 16 17
10 15 18
11 12 15
11 14 16
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 13 16
5 17 18
6 17 19
7 10 19
8 18 19
9 16 18
10 15 17
11 12 16
11 14 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 16
6 14 17
7 11 17
8 12 18
9 10 18
10 11 19
12 13 19
14 15 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 16
6 14 17
7 11 17
8 12 18
9 10 19
10 11 18
12 13 19
14 16 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 16
6 14 17
7 11 18
8 12 18
9 10 19
10 11 17
12 16 19
13 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 16
6 17 18
7 11 17
8 17 19
9 10 18
10 11 19
12 13 14
12 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 16
6 17 18
7 11 17
8 17 19
9 10 19
10 11 18
12 13 14
12 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 16
6 17 18
7 11 17
8 18 19
9 10 19
10 11 18
12 13 19
12 14 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 16
6 17 18
7 11 19
8 17 19
9 10 18
10 11 17
12 14 16
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 14 16
7 11 18
8 12 17
9 10 19
10 12 18
11 14 19
13 16 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 14 16
7 11 18
8 12 18
9 10 19
10 12 17
11 16 19
13 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 14 17
7 11 16
8 12 18
9 10 19
10 13 18
11 12 19
14 16 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 14 17
7 11 18
8 12 16
9 10 19
10 14 18
11 12 19
13 16 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 17
7 11 18
8 16 18
9 10 19
10 12 14
11 12 19
13 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 17
7 11 18
8 16 19
9 10 18
10 12 14
11 12 19
13 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 17
7 11 18
8 17 19
9 10 19
10 12 18
11 12 14
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 17
7 11 18
8 18 19
9 10 19
10 12 18
11 12 19
13 14 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 18
7 11 18
8 16 19
9 10 17
10 12 14
11 15 19
12 13 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 18
7 11 18
8 17 19
9 10 19
10 12 17
11 14 16
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 18
7 11 18
8 18 19
9 10 19
10 12 17
11 16 19
12 13 14
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 18
7 11 19
8 16 19
9 10 17
10 12 14
11 15 18
12 17 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 18
7 11 19
8 17 18
9 10 19
10 12 17
11 14 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 16 18
7 11 19
8 18 19
9 10 17
10 12 19
11 15 18
12 14 17
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 17 18
7 11 16
8 18 19
9 10 18
10 13 19
11 12 19
12 14 15
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 17 18
7 11 16
8 18 19
9 10 19
10 13 18
11 12 19
12 14 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 17 18
7 11 18
8 16 19
9 10 19
10 14 17
11 12 16
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 17 18
7 11 18
8 16 19
9 10 19
10 14 18
11 12 19
12 13 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
2 9 13
3 5 14
3 7 15
4 15 16
5 13 17
6 17 18
7 11 19
8 16 18
9 10 19
10 14 17
11 12 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 8 11
2 4 12
